company_name,employee size ,industry,country,city,department,designation,email,Name,phone_number,phone-2,phone-3
Winet,25,IT,India,Noida,support,Delhi,abc@gmail.com,winet,17174643822,,
Winet,25,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,18039248650,,
Support,43,IT,India,Noida,account,Delhi,abck@gmail.com,winet,14178876200,,
Winet,49,IT,India,Noida,support,Delhi,abc@gmail.com,winet,16086854029,,
Winet,58,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,13374249096,,
Support,67,IT,India,Noida,account,Delhi,abck@gmail.com,winet,15184635503,,
Winet,76,IT,India,Noida,support,Delhi,abc@gmail.com,winet,14802416599,,
Winet,85,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,13476000870,,
Support,94,IT,India,Noida,account,Delhi,abck@gmail.com,winet,15176466220,,
Winet,103,IT,India,Noida,support,Delhi,abc@gmail.com,winet,14105991132,,
Winet,112,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,12253042423,,
Support,121,IT,India,Noida,account,Delhi,abck@gmail.com,winet,16128394875,,
Winet,130,IT,India,Noida,support,Delhi,abc@gmail.com,winet,14093300192,,
Winet,139,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,19034315814,,
Support,148,IT,India,Noida,account,Delhi,abck@gmail.com,winet,13476787679,,
Winet,157,IT,India,Noida,support,Delhi,abc@gmail.com,winet,13308361712,,
Winet,166,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,15302450452,,
Support,175,IT,India,Noida,account,Delhi,abck@gmail.com,winet,17602478775,,
Winet,184,IT,India,Noida,support,Delhi,abc@gmail.com,winet,16626450335,,
Winet,193,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,12014244376,,
Support,202,IT,India,Noida,account,Delhi,abck@gmail.com,winet,18708850869,,
Winet,211,IT,India,Noida,support,Delhi,abc@gmail.com,winet,17179942745,,
Winet,220,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,15124709590,,
Support,229,IT,India,Noida,account,Delhi,abck@gmail.com,winet,12696151631,,
Winet,238,IT,India,Noida,support,Delhi,abc@gmail.com,winet,12123565100,,
Winet,247,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,17709641239,,
Support,256,IT,India,Noida,account,Delhi,abck@gmail.com,winet,16513432150,,
Winet,265,IT,India,Noida,support,Delhi,abc@gmail.com,winet,14068924769,,
Winet,274,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,13057758698,,
Support,283,IT,India,Noida,account,Delhi,abck@gmail.com,winet,13616641502,,
Winet,292,IT,India,Noida,support,Delhi,abc@gmail.com,winet,19142373925,,
Winet,301,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,13607964477,,
Support,310,IT,India,Noida,account,Delhi,abck@gmail.com,winet,18325156003,,
Winet,319,IT,India,Noida,support,Delhi,abc@gmail.com,winet,12037062323,,
Winet,328,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,18006217336,,
Support,337,IT,India,Noida,account,Delhi,abck@gmail.com,winet,12403051779,,
Winet,346,IT,India,Noida,support,Delhi,abc@gmail.com,winet,14809463017,,
Winet,355,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,15734497391,,
Support,364,IT,India,Noida,account,Delhi,abck@gmail.com,winet,13377865001,,
Winet,373,IT,India,Noida,support,Delhi,abc@gmail.com,winet,13615942583,,
Winet,382,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,18605789759,,
Support,391,IT,India,Noida,account,Delhi,abck@gmail.com,winet,19372395897,,
Winet,400,IT,India,Noida,support,Delhi,abc@gmail.com,winet,12282732939,,
Winet,409,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,16125882340,,
Support,418,IT,India,Noida,account,Delhi,abck@gmail.com,winet,14064425636,,
Winet,427,IT,India,Noida,support,Delhi,abc@gmail.com,winet,12818395981,,
Winet,436,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,19088847799,,
Support,445,IT,India,Noida,account,Delhi,abck@gmail.com,winet,17166623850,,
Winet,454,IT,India,Noida,support,Delhi,abc@gmail.com,winet,17152185472,,
Winet,463,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,18048379587,,
Support,472,IT,India,Noida,account,Delhi,abck@gmail.com,winet,12709524753,,
Winet,481,IT,India,Noida,support,Delhi,abc@gmail.com,winet,17125409221,,
Winet,490,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,14178436924,,
Support,499,IT,India,Noida,account,Delhi,abck@gmail.com,winet,13022417908,,
Winet,508,IT,India,Noida,support,Delhi,abc@gmail.com,winet,19053897555,,
Winet,517,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,17243661870,,
Support,526,IT,India,Noida,account,Delhi,abck@gmail.com,winet,15304098103,,
Winet,535,IT,India,Noida,support,Delhi,abc@gmail.com,winet,17867381429,,
Winet,544,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,18125588294,,
Support,553,IT,India,Noida,account,Delhi,abck@gmail.com,winet,12103228711,,
Winet,562,IT,India,Noida,support,Delhi,abc@gmail.com,winet,17026663135,,
