company_name,employee size ,industry,country,city,department,designation,email,Name,phone_number,phone-2,phone-3
Winet,25,IT,India,Noida,support,Delhi,abc@gmail.com,winet,7174643822,7174643822,7174643822
Winet,25,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,8039248650,8039248650,8039248650
Support,43,IT,India,Noida,account,Delhi,abck@gmail.com,winet,4178876200,4178876200,4178876200
Winet,49,IT,India,Noida,support,Delhi,abc@gmail.com,winet,6086854029,6086854029,6086854029
Winet,58,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,3374249096,3374249096,3374249096
Support,67,IT,India,Noida,account,Delhi,abck@gmail.com,winet,5184635503,5184635503,5184635503
Winet,76,IT,India,Noida,support,Delhi,abc@gmail.com,winet,4802416599,4802416599,4802416599
Winet,85,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,3476000870,3476000870,3476000870
Support,94,IT,India,Noida,account,Delhi,abck@gmail.com,winet,5176466220,5176466220,5176466220
Winet,103,IT,India,Noida,support,Delhi,abc@gmail.com,winet,4105991132,4105991132,4105991132
Winet,112,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,2253042423,2253042423,2253042423
Support,121,IT,India,Noida,account,Delhi,abck@gmail.com,winet,6128394875,6128394875,6128394875
Winet,130,IT,India,Noida,support,Delhi,abc@gmail.com,winet,4093300192,4093300192,4093300192
Winet,139,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,9034315814,9034315814,9034315814
Support,148,IT,India,Noida,account,Delhi,abck@gmail.com,winet,3476787679,3476787679,3476787679
Winet,157,IT,India,Noida,support,Delhi,abc@gmail.com,winet,3308361712,3308361712,3308361712
Winet,166,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,5302450452,5302450452,5302450452
Support,175,IT,India,Noida,account,Delhi,abck@gmail.com,winet,7602478775,7602478775,7602478775
Winet,184,IT,India,Noida,support,Delhi,abc@gmail.com,winet,6626450335,6626450335,6626450335
Winet,193,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,2014244376,2014244376,2014244376
Support,202,IT,India,Noida,account,Delhi,abck@gmail.com,winet,8708850869,8708850869,8708850869
Winet,211,IT,India,Noida,support,Delhi,abc@gmail.com,winet,7179942745,7179942745,7179942745
Winet,220,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,5124709590,5124709590,5124709590
Support,229,IT,India,Noida,account,Delhi,abck@gmail.com,winet,2696151631,2696151631,2696151631
Winet,238,IT,India,Noida,support,Delhi,abc@gmail.com,winet,2123565100,2123565100,2123565100
Winet,247,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,7709641239,7709641239,7709641239
Support,256,IT,India,Noida,account,Delhi,abck@gmail.com,winet,6513432150,6513432150,6513432150
Winet,265,IT,India,Noida,support,Delhi,abc@gmail.com,winet,4068924769,4068924769,4068924769
Winet,274,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,3057758698,3057758698,3057758698
Support,283,IT,India,Noida,account,Delhi,abck@gmail.com,winet,3616641502,3616641502,3616641502
Winet,292,IT,India,Noida,support,Delhi,abc@gmail.com,winet,9142373925,9142373925,9142373925
Winet,301,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,3607964477,3607964477,3607964477
Support,310,IT,India,Noida,account,Delhi,abck@gmail.com,winet,8325156003,8325156003,8325156003
Winet,319,IT,India,Noida,support,Delhi,abc@gmail.com,winet,2037062323,2037062323,2037062323
Winet,328,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,8006217336,8006217336,8006217336
Support,337,IT,India,Noida,account,Delhi,abck@gmail.com,winet,2403051779,2403051779,2403051779
Winet,346,IT,India,Noida,support,Delhi,abc@gmail.com,winet,4809463017,4809463017,4809463017
Winet,355,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,5734497391,5734497391,5734497391
Support,364,IT,India,Noida,account,Delhi,abck@gmail.com,winet,3377865001,3377865001,3377865001
Winet,373,IT,India,Noida,support,Delhi,abc@gmail.com,winet,3615942583,3615942583,3615942583
Winet,382,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,8605789759,8605789759,8605789759
Support,391,IT,India,Noida,account,Delhi,abck@gmail.com,winet,9372395897,9372395897,9372395897
Winet,400,IT,India,Noida,support,Delhi,abc@gmail.com,winet,2282732939,2282732939,2282732939
Winet,409,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,6125882340,6125882340,6125882340
Support,418,IT,India,Noida,account,Delhi,abck@gmail.com,winet,4064425636,4064425636,4064425636
Winet,427,IT,India,Noida,support,Delhi,abc@gmail.com,winet,2818395981,2818395981,2818395981
Winet,436,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,9088847799,9088847799,9088847799
Support,445,IT,India,Noida,account,Delhi,abck@gmail.com,winet,7166623850,7166623850,7166623850
Winet,454,IT,India,Noida,support,Delhi,abc@gmail.com,winet,7152185472,7152185472,7152185472
Winet,463,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,8048379587,8048379587,8048379587
Support,472,IT,India,Noida,account,Delhi,abck@gmail.com,winet,2709524753,2709524753,2709524753
Winet,481,IT,India,Noida,support,Delhi,abc@gmail.com,winet,7125409221,7125409221,7125409221
Winet,490,IT,India,Noida,account,Delhi,abcd@gmail.com,winet,4178436924,4178436924,4178436924
Support,499,IT,India,Noida,account,Delhi,abck@gmail.com,winet,3022417908,3022417908,3022417908
Winet,508,IT,India,Noida,support,Delhi,abc@gmail.com,winet,9053897555,9053897555,9053897555
